,outflow,outflow,outflow,outflow,outflow,inflow,inflow,inflow,inflow,inflow,info,info,info,info,info
,flow,product,component,material,element,flow,product,component,material,element,data,values_count,priority,priority_count,original row
139,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherFerrousAlloys,Al,WEEE_chem_thermal,,ComponentShadowWEEE,otherFerrousAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
140,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherFerrousAlloys,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,otherFerrousAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
141,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
142,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Al,WEEE_chem_thermal,,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
143,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
144,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherMinerals,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,otherMinerals,Ag,[0.59 0.18],2,[2111],1,[541 538]
145,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherMinerals,Al,WEEE_chem_thermal,,ComponentShadowWEEE,otherMinerals,Al,[0.06 0.53],2,[2111],1,[544 542]
146,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherMinerals,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,otherMinerals,Cu,[0.4  0.18],2,[2111],1,[540 545]
147,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherOrUndefinedMaterials,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,otherOrUndefinedMaterials,Ag,[0.59 0.18],2,[2111],1,[541 538]
148,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherOrUndefinedMaterials,Al,WEEE_chem_thermal,,ComponentShadowWEEE,otherOrUndefinedMaterials,Al,[0.06 0.53],2,[2111],1,[544 542]
149,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherOrUndefinedMaterials,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,otherOrUndefinedMaterials,Cu,[0.4  0.18],2,[2111],1,[540 545]
150,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherOrganics,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,otherOrganics,Ag,[0.59 0.18],2,[2111],1,[541 538]
151,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherOrganics,Al,WEEE_chem_thermal,,ComponentShadowWEEE,otherOrganics,Al,[0.06 0.53],2,[2111],1,[544 542]
152,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,otherOrganics,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,otherOrganics,Cu,[0.4  0.18],2,[2111],1,[540 545]
153,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,plasticComposites,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,plasticComposites,Ag,[0.59 0.18],2,[2111],1,[541 538]
154,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,plasticComposites,Al,WEEE_chem_thermal,,ComponentShadowWEEE,plasticComposites,Al,[0.06 0.53],2,[2111],1,[544 542]
155,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,plasticComposites,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,plasticComposites,Cu,[0.4  0.18],2,[2111],1,[540 545]
156,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,plastics,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,plastics,Ag,[0.59 0.18],2,[2111],1,[541 538]
157,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,plastics,Al,WEEE_chem_thermal,,ComponentShadowWEEE,plastics,Al,[0.06 0.53],2,[2111],1,[544 542]
158,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,plastics,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,plastics,Cu,[0.4  0.18],2,[2111],1,[540 545]
159,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPA6GF30,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPA6GF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
160,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPA6GF30,Al,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPA6GF30,Al,[0.06 0.53],2,[2111],1,[544 542]
161,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPA6GF30,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPA6GF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
162,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPPGF30,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPPGF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
163,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPPGF30,Al,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPPGF30,Al,[0.06 0.53],2,[2111],1,[544 542]
164,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPPGF30,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPPGF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
165,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPPTF20,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPPTF20,Ag,[0.59 0.18],2,[2111],1,[541 538]
166,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPPTF20,Al,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPPTF20,Al,[0.06 0.53],2,[2111],1,[544 542]
167,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPPTF20,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPPTF20,Cu,[0.4  0.18],2,[2111],1,[540 545]
168,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPPTF30,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPPTF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
169,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPPTF30,Al,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPPTF30,Al,[0.06 0.53],2,[2111],1,[544 542]
170,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,polymerPPTF30,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,polymerPPTF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
171,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,reinforcedPlastics,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,reinforcedPlastics,Ag,[0.59 0.18],2,[2111],1,[541 538]
172,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,reinforcedPlastics,Al,WEEE_chem_thermal,,ComponentShadowWEEE,reinforcedPlastics,Al,[0.06 0.53],2,[2111],1,[544 542]
173,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,reinforcedPlastics,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,reinforcedPlastics,Cu,[0.4  0.18],2,[2111],1,[540 545]
174,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,sand,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,sand,Ag,[0.59 0.18],2,[2111],1,[541 538]
175,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,sand,Al,WEEE_chem_thermal,,ComponentShadowWEEE,sand,Al,[0.06 0.53],2,[2111],1,[544 542]
176,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,sand,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,sand,Cu,[0.4  0.18],2,[2111],1,[540 545]
177,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,steelAndSteelAlloys,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,steelAndSteelAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
178,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,steelAndSteelAlloys,Al,WEEE_chem_thermal,,ComponentShadowWEEE,steelAndSteelAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
179,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,steelAndSteelAlloys,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,steelAndSteelAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
180,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,undefinedAndMixedMaterials,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,undefinedAndMixedMaterials,Ag,[0.59 0.18],2,[2111],1,[541 538]
181,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,undefinedAndMixedMaterials,Al,WEEE_chem_thermal,,ComponentShadowWEEE,undefinedAndMixedMaterials,Al,[0.06 0.53],2,[2111],1,[544 542]
182,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,undefinedAndMixedMaterials,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,undefinedAndMixedMaterials,Cu,[0.4  0.18],2,[2111],1,[540 545]
183,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,wood,Ag,WEEE_chem_thermal,,ComponentShadowWEEE,wood,Ag,[0.59 0.18],2,[2111],1,[541 538]
184,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,wood,Al,WEEE_chem_thermal,,ComponentShadowWEEE,wood,Al,[0.06 0.53],2,[2111],1,[544 542]
185,WEEE_2RM_thermal2Smelter_other,,ComponentShadowWEEE,wood,Cu,WEEE_chem_thermal,,ComponentShadowWEEE,wood,Cu,[0.4  0.18],2,[2111],1,[540 545]
186,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,,Ag,WEEE_chem_thermal,,ConductivitySensor,,Ag,[0.59 0.18],2,[2111],1,[541 538]
187,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,,Al,WEEE_chem_thermal,,ConductivitySensor,,Al,[0.06 0.53],2,[2111],1,[544 542]
188,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,,Cu,WEEE_chem_thermal,,ConductivitySensor,,Cu,[0.4  0.18],2,[2111],1,[540 545]
189,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,AlAndAlAlloys,Ag,WEEE_chem_thermal,,ConductivitySensor,AlAndAlAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
190,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,AlAndAlAlloys,Al,WEEE_chem_thermal,,ConductivitySensor,AlAndAlAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
191,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,AlAndAlAlloys,Cu,WEEE_chem_thermal,,ConductivitySensor,AlAndAlAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
192,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,CuAndCuAlloys,Ag,WEEE_chem_thermal,,ConductivitySensor,CuAndCuAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
193,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,CuAndCuAlloys,Al,WEEE_chem_thermal,,ConductivitySensor,CuAndCuAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
194,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,CuAndCuAlloys,Cu,WEEE_chem_thermal,,ConductivitySensor,CuAndCuAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
195,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,MaterialShadowWEEE,Ag,WEEE_chem_thermal,,ConductivitySensor,MaterialShadowWEEE,Ag,[0.59 0.18],2,[2111],1,[541 538]
196,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,MaterialShadowWEEE,Al,WEEE_chem_thermal,,ConductivitySensor,MaterialShadowWEEE,Al,[0.06 0.53],2,[2111],1,[544 542]
197,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,MaterialShadowWEEE,Cu,WEEE_chem_thermal,,ConductivitySensor,MaterialShadowWEEE,Cu,[0.4  0.18],2,[2111],1,[540 545]
198,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,aggregateBinderMixedMaterials,Ag,WEEE_chem_thermal,,ConductivitySensor,aggregateBinderMixedMaterials,Ag,[0.59 0.18],2,[2111],1,[541 538]
199,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,aggregateBinderMixedMaterials,Al,WEEE_chem_thermal,,ConductivitySensor,aggregateBinderMixedMaterials,Al,[0.06 0.53],2,[2111],1,[544 542]
200,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,aggregateBinderMixedMaterials,Cu,WEEE_chem_thermal,,ConductivitySensor,aggregateBinderMixedMaterials,Cu,[0.4  0.18],2,[2111],1,[540 545]
201,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,bitumen,Ag,WEEE_chem_thermal,,ConductivitySensor,bitumen,Ag,[0.59 0.18],2,[2111],1,[541 538]
202,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,bitumen,Al,WEEE_chem_thermal,,ConductivitySensor,bitumen,Al,[0.06 0.53],2,[2111],1,[544 542]
203,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,bitumen,Cu,WEEE_chem_thermal,,ConductivitySensor,bitumen,Cu,[0.4  0.18],2,[2111],1,[540 545]
204,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,carbon,Ag,WEEE_chem_thermal,,ConductivitySensor,carbon,Ag,[0.59 0.18],2,[2111],1,[541 538]
205,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,carbon,Al,WEEE_chem_thermal,,ConductivitySensor,carbon,Al,[0.06 0.53],2,[2111],1,[544 542]
206,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,carbon,Cu,WEEE_chem_thermal,,ConductivitySensor,carbon,Cu,[0.4  0.18],2,[2111],1,[540 545]
207,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,ceramicComposites,Ag,WEEE_chem_thermal,,ConductivitySensor,ceramicComposites,Ag,[0.59 0.18],2,[2111],1,[541 538]
208,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,ceramicComposites,Al,WEEE_chem_thermal,,ConductivitySensor,ceramicComposites,Al,[0.06 0.53],2,[2111],1,[544 542]
209,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,ceramicComposites,Cu,WEEE_chem_thermal,,ConductivitySensor,ceramicComposites,Cu,[0.4  0.18],2,[2111],1,[540 545]
210,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,concrete,Ag,WEEE_chem_thermal,,ConductivitySensor,concrete,Ag,[0.59 0.18],2,[2111],1,[541 538]
211,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,concrete,Al,WEEE_chem_thermal,,ConductivitySensor,concrete,Al,[0.06 0.53],2,[2111],1,[544 542]
212,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,concrete,Cu,WEEE_chem_thermal,,ConductivitySensor,concrete,Cu,[0.4  0.18],2,[2111],1,[540 545]
213,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,ferrousMetals,Ag,WEEE_chem_thermal,,ConductivitySensor,ferrousMetals,Ag,[0.59 0.18],2,[2111],1,[541 538]
214,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,ferrousMetals,Al,WEEE_chem_thermal,,ConductivitySensor,ferrousMetals,Al,[0.06 0.53],2,[2111],1,[544 542]
215,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,ferrousMetals,Cu,WEEE_chem_thermal,,ConductivitySensor,ferrousMetals,Cu,[0.4  0.18],2,[2111],1,[540 545]
216,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,glass,Ag,WEEE_chem_thermal,,ConductivitySensor,glass,Ag,[0.59 0.18],2,[2111],1,[541 538]
217,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,glass,Al,WEEE_chem_thermal,,ConductivitySensor,glass,Al,[0.06 0.53],2,[2111],1,[544 542]
218,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,glass,Cu,WEEE_chem_thermal,,ConductivitySensor,glass,Cu,[0.4  0.18],2,[2111],1,[540 545]
219,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,glassAndCeramics,Ag,WEEE_chem_thermal,,ConductivitySensor,glassAndCeramics,Ag,[0.59 0.18],2,[2111],1,[541 538]
220,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,glassAndCeramics,Al,WEEE_chem_thermal,,ConductivitySensor,glassAndCeramics,Al,[0.06 0.53],2,[2111],1,[544 542]
221,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,glassAndCeramics,Cu,WEEE_chem_thermal,,ConductivitySensor,glassAndCeramics,Cu,[0.4  0.18],2,[2111],1,[540 545]
222,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,ironWroughtAndCast,Ag,WEEE_chem_thermal,,ConductivitySensor,ironWroughtAndCast,Ag,[0.59 0.18],2,[2111],1,[541 538]
223,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,ironWroughtAndCast,Al,WEEE_chem_thermal,,ConductivitySensor,ironWroughtAndCast,Al,[0.06 0.53],2,[2111],1,[544 542]
224,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,ironWroughtAndCast,Cu,WEEE_chem_thermal,,ConductivitySensor,ironWroughtAndCast,Cu,[0.4  0.18],2,[2111],1,[540 545]
225,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,non-ferrousMetals,Ag,WEEE_chem_thermal,,ConductivitySensor,non-ferrousMetals,Ag,[0.59 0.18],2,[2111],1,[541 538]
226,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,non-ferrousMetals,Al,WEEE_chem_thermal,,ConductivitySensor,non-ferrousMetals,Al,[0.06 0.53],2,[2111],1,[544 542]
227,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,non-ferrousMetals,Cu,WEEE_chem_thermal,,ConductivitySensor,non-ferrousMetals,Cu,[0.4  0.18],2,[2111],1,[540 545]
228,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,oil4,Ag,WEEE_chem_thermal,,ConductivitySensor,oil4,Ag,[0.59 0.18],2,[2111],1,[541 538]
229,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,oil4,Al,WEEE_chem_thermal,,ConductivitySensor,oil4,Al,[0.06 0.53],2,[2111],1,[544 542]
230,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,oil4,Cu,WEEE_chem_thermal,,ConductivitySensor,oil4,Cu,[0.4  0.18],2,[2111],1,[540 545]
231,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherFerrousAlloys,Ag,WEEE_chem_thermal,,ConductivitySensor,otherFerrousAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
232,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherFerrousAlloys,Al,WEEE_chem_thermal,,ConductivitySensor,otherFerrousAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
233,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherFerrousAlloys,Cu,WEEE_chem_thermal,,ConductivitySensor,otherFerrousAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
234,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherMetalsAndMetalAlloys,Ag,WEEE_chem_thermal,,ConductivitySensor,otherMetalsAndMetalAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
235,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherMetalsAndMetalAlloys,Al,WEEE_chem_thermal,,ConductivitySensor,otherMetalsAndMetalAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
236,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherMetalsAndMetalAlloys,Cu,WEEE_chem_thermal,,ConductivitySensor,otherMetalsAndMetalAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
237,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherMinerals,Ag,WEEE_chem_thermal,,ConductivitySensor,otherMinerals,Ag,[0.59 0.18],2,[2111],1,[541 538]
238,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherMinerals,Al,WEEE_chem_thermal,,ConductivitySensor,otherMinerals,Al,[0.06 0.53],2,[2111],1,[544 542]
239,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherMinerals,Cu,WEEE_chem_thermal,,ConductivitySensor,otherMinerals,Cu,[0.4  0.18],2,[2111],1,[540 545]
240,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherOrUndefinedMaterials,Ag,WEEE_chem_thermal,,ConductivitySensor,otherOrUndefinedMaterials,Ag,[0.59 0.18],2,[2111],1,[541 538]
241,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherOrUndefinedMaterials,Al,WEEE_chem_thermal,,ConductivitySensor,otherOrUndefinedMaterials,Al,[0.06 0.53],2,[2111],1,[544 542]
242,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherOrUndefinedMaterials,Cu,WEEE_chem_thermal,,ConductivitySensor,otherOrUndefinedMaterials,Cu,[0.4  0.18],2,[2111],1,[540 545]
243,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherOrganics,Ag,WEEE_chem_thermal,,ConductivitySensor,otherOrganics,Ag,[0.59 0.18],2,[2111],1,[541 538]
244,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherOrganics,Al,WEEE_chem_thermal,,ConductivitySensor,otherOrganics,Al,[0.06 0.53],2,[2111],1,[544 542]
245,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,otherOrganics,Cu,WEEE_chem_thermal,,ConductivitySensor,otherOrganics,Cu,[0.4  0.18],2,[2111],1,[540 545]
246,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,plasticComposites,Ag,WEEE_chem_thermal,,ConductivitySensor,plasticComposites,Ag,[0.59 0.18],2,[2111],1,[541 538]
247,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,plasticComposites,Al,WEEE_chem_thermal,,ConductivitySensor,plasticComposites,Al,[0.06 0.53],2,[2111],1,[544 542]
248,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,plasticComposites,Cu,WEEE_chem_thermal,,ConductivitySensor,plasticComposites,Cu,[0.4  0.18],2,[2111],1,[540 545]
249,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,plastics,Ag,WEEE_chem_thermal,,ConductivitySensor,plastics,Ag,[0.59 0.18],2,[2111],1,[541 538]
250,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,plastics,Al,WEEE_chem_thermal,,ConductivitySensor,plastics,Al,[0.06 0.53],2,[2111],1,[544 542]
251,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,plastics,Cu,WEEE_chem_thermal,,ConductivitySensor,plastics,Cu,[0.4  0.18],2,[2111],1,[540 545]
252,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPA6GF30,Ag,WEEE_chem_thermal,,ConductivitySensor,polymerPA6GF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
253,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPA6GF30,Al,WEEE_chem_thermal,,ConductivitySensor,polymerPA6GF30,Al,[0.06 0.53],2,[2111],1,[544 542]
254,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPA6GF30,Cu,WEEE_chem_thermal,,ConductivitySensor,polymerPA6GF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
255,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPPGF30,Ag,WEEE_chem_thermal,,ConductivitySensor,polymerPPGF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
256,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPPGF30,Al,WEEE_chem_thermal,,ConductivitySensor,polymerPPGF30,Al,[0.06 0.53],2,[2111],1,[544 542]
257,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPPGF30,Cu,WEEE_chem_thermal,,ConductivitySensor,polymerPPGF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
258,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPPTF20,Ag,WEEE_chem_thermal,,ConductivitySensor,polymerPPTF20,Ag,[0.59 0.18],2,[2111],1,[541 538]
259,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPPTF20,Al,WEEE_chem_thermal,,ConductivitySensor,polymerPPTF20,Al,[0.06 0.53],2,[2111],1,[544 542]
260,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPPTF20,Cu,WEEE_chem_thermal,,ConductivitySensor,polymerPPTF20,Cu,[0.4  0.18],2,[2111],1,[540 545]
261,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPPTF30,Ag,WEEE_chem_thermal,,ConductivitySensor,polymerPPTF30,Ag,[0.59 0.18],2,[2111],1,[541 538]
262,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPPTF30,Al,WEEE_chem_thermal,,ConductivitySensor,polymerPPTF30,Al,[0.06 0.53],2,[2111],1,[544 542]
263,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,polymerPPTF30,Cu,WEEE_chem_thermal,,ConductivitySensor,polymerPPTF30,Cu,[0.4  0.18],2,[2111],1,[540 545]
264,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,reinforcedPlastics,Ag,WEEE_chem_thermal,,ConductivitySensor,reinforcedPlastics,Ag,[0.59 0.18],2,[2111],1,[541 538]
265,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,reinforcedPlastics,Al,WEEE_chem_thermal,,ConductivitySensor,reinforcedPlastics,Al,[0.06 0.53],2,[2111],1,[544 542]
266,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,reinforcedPlastics,Cu,WEEE_chem_thermal,,ConductivitySensor,reinforcedPlastics,Cu,[0.4  0.18],2,[2111],1,[540 545]
267,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,sand,Ag,WEEE_chem_thermal,,ConductivitySensor,sand,Ag,[0.59 0.18],2,[2111],1,[541 538]
268,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,sand,Al,WEEE_chem_thermal,,ConductivitySensor,sand,Al,[0.06 0.53],2,[2111],1,[544 542]
269,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,sand,Cu,WEEE_chem_thermal,,ConductivitySensor,sand,Cu,[0.4  0.18],2,[2111],1,[540 545]
270,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,steelAndSteelAlloys,Ag,WEEE_chem_thermal,,ConductivitySensor,steelAndSteelAlloys,Ag,[0.59 0.18],2,[2111],1,[541 538]
271,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,steelAndSteelAlloys,Al,WEEE_chem_thermal,,ConductivitySensor,steelAndSteelAlloys,Al,[0.06 0.53],2,[2111],1,[544 542]
272,WEEE_2RM_thermal2Smelter_other,,ConductivitySensor,steelAndSteelAlloys,Cu,WEEE_chem_thermal,,ConductivitySensor,steelAndSteelAlloys,Cu,[0.4  0.18],2,[2111],1,[540 545]
